id;2.1;2.2;2.3;2.4;3.1;3.2;3.3;3.4;4.1;4.2;4.3;4.4;5.1;5.2;5.3;6.1;6.2;6.3;6.4;6.5;6.6;6.7;7.1;7.2;7.3;7.4;7.5;7.6;7.7;7.8;7.9;7.10;7.11;7.12;7.13;7.14;7.15;7.16;7.17;7.18;;;;
12;2;1;1;3;4;0;0;2;1;1;0;0;0;0;0;2;1;1;0;1;0;0;1;2;4;1;2;1;1;1;1;1;2;2;2;2;2;2;2;2;;;;
13;2;1;0;;5;1;1;;0;0;1;1;0;0;0;2;0;1;0;0;0;1;1;6;4;1;2;1;1;1;1;1;1;1;2;1;2;1;2;1;;;;
14;2;2;0;;5;1;1;;0;1;1;1;0;0;0;2;0;1;0;0;0;1;1;6;4;1;2;1;1;1;1;1;1;1;2;1;2;1;2;1;;;;
15;2;2;1;3;4;0;0;3;1;1;1;1;1;0;1;2;1;1;0;0;0;1;1;2;4;1;2;2;6;1;2;2;1;1;2;1;2;2;2;2;;;;
16;5;2;0;;5;1;1;;0;1;1;1;0;0;1;2;0;0;;0;0;1;1;5;2;1;2;2;1;1;1;1;1;2;2;1;2;2;2;2;;;;
17;3;2;0;;5;1;1;;0;0;1;1;0;0;1;2;0;1;0;1;0;0;1;2;2;1;2;2;1;1;1;1;1;1;2;1;2;2;2;1;;;;
18;6;2;0;;5;1;1;;1;1;0;0;0;0;0;2;0;1;0;0;0;0;1;4;4;1;2;1;1;1;2;2;1;2;2;2;2;2;2;2;;;;
19;3;2;0;;5;0;1;;0;1;0;0;0;0;1;2;0;1;1;0;0;1;1;2;2;1;2;1;1;1;1;2;1;1;2;1;2;2;2;2;;;;
20;3;1;0;;5;1;1;;0;1;0;0;0;0;1;2;1;1;0;0;1;0;1;2;2;1;2;1;1;1;1;2;1;1;2;1;2;1;2;2;;;;
21;3;1;0;;5;1;1;;0;1;0;0;0;0;1;2;0;0;;0;0;1;1;2;3;1;2;1;3;1;1;2;1;1;2;1;2;1;2;2;;;;
22;3;1;0;;5;1;1;;0;1;1;1;0;0;1;2;0;1;0;0;0;1;1;2;2;1;2;2;1;1;1;2;1;1;2;1;2;2;2;2;;;;
23;3;1;1;3;4;0;0;4;1;1;0;0;0;0;1;2;0;1;0;0;0;1;1;2;2;1;2;2;1;1;1;2;1;1;2;1;2;2;2;2;;;;
24;3;1;0;;5;1;1;;0;0;1;1;0;0;1;2;0;1;0;0;0;1;1;6;4;1;2;1;3;1;1;2;1;1;2;2;2;2;2;2;;;;
25;3;1;1;1;4;1;1;;1;1;1;1;0;0;1;2;0;0;;0;0;1;1;6;4;1;2;1;3;1;1;2;1;1;2;2;2;2;2;2;;;;
26;3;1;0;;6;0;1;;1;1;0;0;0;0;1;2;0;1;0;0;0;1;1;2;2;1;2;1;1;1;1;2;1;1;2;1;2;1;2;1;;;;
27;3;2;0;;5;0;1;;1;1;1;1;0;0;1;2;1;1;0;0;0;1;1;2;2;1;2;1;3;1;1;2;1;2;2;1;2;2;2;2;;;;
28;3;1;0;;5;1;1;;0;1;1;1;0;0;1;2;0;1;0;0;0;1;1;2;4;1;1;1;1;1;1;2;1;1;1;1;1;2;2;1;;;;
29;1;1;0;;5;1;1;;0;1;1;0;1;1;0;2;0;0;;0;0;0;1;4;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;;;;
30;2;1;0;;5;0;1;;1;1;0;0;1;0;0;2;1;1;0;0;1;0;1;2;4;1;2;1;1;1;1;2;1;1;1;1;2;1;2;2;;;;
31;3;1;0;;5;1;1;;0;1;1;0;0;0;1;2;0;1;0;0;0;1;1;2;1;1;2;1;6;1;1;2;1;2;2;2;2;2;2;2;;;;
32;3;1;1;1;4;1;1;;1;0;1;0;1;0;1;2;1;1;0;0;0;1;1;4;1;1;2;1;1;1;1;1;1;1;2;1;2;1;2;1;;;;
33;3;1;0;;5;1;1;;1;0;0;0;1;0;1;2;1;1;0;0;0;1;1;2;3;1;2;1;1;1;1;2;1;1;2;1;2;2;2;2;;;;
34;2;1;0;;5;0;1;;0;1;1;0;1;0;0;2;1;1;0;0;0;1;1;2;2;1;2;1;1;1;1;2;1;1;2;1;2;2;2;2;;;;
35;2;1;0;;5;0;1;;0;1;1;0;0;0;0;2;0;1;0;0;1;0;1;2;4;1;1;1;1;1;1;2;1;1;1;1;2;1;2;2;;;;
36;2;1;0;;5;0;1;;0;1;1;0;1;0;0;2;1;1;0;0;0;0;1;2;4;1;2;1;6;1;1;2;1;1;1;1;2;1;2;2;;;;
37;2;1;0;;5;1;1;;0;1;1;1;0;0;0;2;0;1;0;0;1;0;1;2;2;1;2;1;1;1;1;2;1;1;1;1;2;1;2;1;;;;
38;2;1;0;;5;1;1;;0;1;1;1;0;0;0;2;0;1;0;0;1;0;1;5;2;1;2;1;1;1;2;1;1;1;2;1;2;1;2;2;;;;
39;3;1;1;1;4;0;0;3;1;1;1;1;1;0;1;2;0;1;0;0;0;0;1;5;4;1;1;1;1;1;1;1;1;1;2;1;2;1;2;2;;;;
40;2;1;0;;3;0;0;1;0;1;1;1;1;0;0;2;0;0;;0;1;0;1;3;4;1;2;1;1;1;1;1;1;1;2;1;1;1;2;2;;;;
41;2;1;0;;3;1;0;;0;1;0;0;0;0;0;2;0;1;0;0;1;0;1;2;4;1;1;2;1;1;1;2;1;1;2;2;2;2;2;2;;;;
42;2;1;0;;3;1;0;1;0;1;0;0;0;0;0;2;0;1;0;0;1;0;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;2;1;;;;
43;1;1;0;;5;1;1;;0;1;0;0;0;1;0;2;1;1;0;0;1;0;1;4;2;1;1;1;1;1;1;1;1;1;2;1;2;2;2;1;;;;
44;2;1;1;1;4;0;1;;0;1;0;0;0;0;0;2;1;1;1;0;1;0;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;;;;
45;3;1;0;;5;1;1;;0;1;0;0;0;0;1;2;0;0;;0;1;0;1;2;2;3;2;1;3;1;1;2;1;1;2;2;2;2;2;1;;;;
46;2;1;0;;5;1;1;;0;1;0;0;1;0;0;2;1;1;0;0;1;0;1;5;2;1;2;1;3;1;1;2;1;1;2;2;2;1;2;1;;;;
47;3;1;0;;6;0;1;;0;1;0;0;0;0;1;2;0;0;;0;1;0;1;5;4;1;2;1;3;1;1;2;1;1;1;1;2;1;2;1;;;;
48;3;2;1;3;4;1;1;;1;1;0;0;1;0;1;2;1;1;0;0;0;1;6;6;3;4;2;2;4;2;1;2;2;2;2;2;2;2;2;2;;;;
49;2;2;0;;5;1;1;;0;1;0;0;0;0;0;2;1;1;0;0;1;0;1;2;1;1;1;1;1;2;2;2;1;1;2;1;2;2;2;2;;;;
50;3;2;1;1;4;0;1;;0;1;0;0;1;0;1;2;0;1;1;0;0;1;1;2;1;1;2;1;1;1;1;2;1;1;2;2;2;1;2;1;;;;
51;3;2;1;2;4;1;0;1;0;1;0;0;1;0;1;2;1;1;1;0;0;1;1;2;2;1;2;1;1;1;1;2;1;1;2;2;2;2;2;2;;;;
52;2;1;0;;5;0;1;;0;1;0;0;0;0;0;2;1;1;1;0;1;0;1;2;3;1;2;1;3;1;1;2;1;1;2;2;2;1;2;2;;;;
53;3;1;0;;5;1;1;;0;1;1;1;0;0;1;2;0;0;;0;1;0;1;2;2;1;2;1;1;1;1;2;1;1;2;1;2;2;2;2;;;;
54;2;1;0;;5;1;1;;0;1;1;1;1;0;0;2;0;0;;0;1;0;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;2;;;;
55;3;1;0;;5;1;1;;0;1;1;1;0;0;1;2;0;0;;0;0;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;1;;;;
56;6;1;0;;5;1;1;;0;1;1;1;1;0;0;2;1;1;1;0;1;0;1;2;3;1;2;1;3;1;1;2;1;1;1;1;2;2;2;2;;;;
57;2;1;1;2;4;1;1;;1;1;0;0;0;0;0;2;0;0;;0;1;0;1;4;4;1;2;1;3;1;1;2;1;1;2;2;2;2;2;2;;;;
58;3;2;0;;5;1;1;;0;1;1;1;0;0;1;2;0;1;1;0;0;1;1;2;1;1;2;1;3;1;1;2;1;2;1;2;2;2;2;2;;;;
59;3;1;0;;6;0;1;;1;1;1;1;0;0;1;2;1;1;0;0;0;0;1;2;4;3;2;1;3;1;1;2;1;1;2;1;2;2;2;1;;;;
60;3;2;0;;5;1;1;;0;1;1;1;0;0;1;2;0;0;;1;0;0;1;2;2;1;2;1;3;1;1;2;1;2;2;1;2;2;2;2;;;;
61;2;1;0;;5;1;1;;0;1;1;1;1;0;0;2;0;1;0;0;1;0;1;2;2;1;1;1;3;1;1;2;1;1;2;1;2;2;2;1;;;;
62;2;2;0;;5;1;1;;0;1;1;1;0;0;0;2;0;1;0;0;1;0;1;4;4;1;2;1;3;1;1;2;1;2;2;2;2;2;2;2;;;;
63;2;2;0;;5;1;1;;1;1;1;1;0;0;1;2;1;1;0;0;0;1;1;2;4;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;;;;
64;3;2;0;;5;1;1;;1;1;1;1;0;0;1;2;0;1;0;0;0;1;1;2;4;1;2;1;1;1;1;2;1;2;2;1;2;2;2;2;;;;
65;3;2;0;;5;1;1;;1;1;0;0;0;0;1;2;0;1;0;0;0;1;1;5;2;1;2;1;1;1;1;2;1;1;2;1;2;2;2;1;;;;
66;3;1;0;;5;1;1;;1;1;0;0;0;0;1;2;0;1;0;0;0;1;1;5;2;1;2;1;1;1;1;2;1;2;2;2;2;2;2;2;;;;
67;2;1;0;;5;1;1;;0;1;0;0;0;0;0;2;1;1;0;0;1;0;1;2;4;1;1;1;3;1;1;2;1;1;2;1;2;1;2;1;;;;
68;4;1;0;;8;1;1;;1;1;0;0;0;0;0;2;0;1;0;0;0;0;1;2;2;1;2;1;3;1;1;2;1;1;2;2;2;2;2;2;;;;
69;2;1;0;;5;1;1;;0;1;0;0;0;0;0;2;0;1;0;0;1;0;1;2;2;1;2;1;3;1;1;2;1;1;2;2;2;2;2;1;;;;
70;2;1;0;;5;1;1;;0;1;0;0;0;0;0;2;1;1;0;0;1;0;5;5;2;1;2;1;3;1;1;2;1;1;2;1;2;2;2;2;;;;
71;3;2;0;;5;1;1;;0;1;0;0;0;0;1;2;0;1;0;1;0;0;1;2;2;1;2;1;1;1;1;2;1;2;2;2;2;2;2;2;;;;
72;3;2;0;;3;0;0;1;0;1;0;0;0;0;1;2;1;1;0;0;1;0;1;2;1;1;2;1;3;1;1;2;1;2;2;1;2;2;2;2;;;;
73;1;2;0;;5;1;1;;0;1;0;0;0;1;0;2;1;1;1;0;1;0;1;5;1;1;2;1;3;1;2;2;1;2;2;2;2;2;2;2;;;;
74;2;2;1;2;4;1;1;;1;1;0;0;1;0;0;2;1;1;0;0;0;1;1;2;4;1;2;1;3;1;1;1;1;1;2;1;2;2;2;1;;;;
75;3;2;0;;5;1;1;;0;1;1;1;0;0;1;2;1;1;0;0;0;0;5;4;2;1;2;1;1;1;1;2;1;2;2;2;2;2;2;2;;;;
76;2;2;0;;5;1;1;;0;0;1;1;0;0;0;2;1;1;0;0;0;0;1;4;2;1;2;1;1;1;1;1;1;2;2;2;2;2;2;2;;;;
77;2;2;0;;5;0;1;;0;1;0;0;0;0;0;2;1;1;0;0;0;1;1;4;2;1;2;1;1;1;1;1;1;1;2;2;2;2;2;1;;;;
78;1;1;0;;5;1;1;;0;1;1;1;1;1;0;2;0;0;;0;0;1;1;4;2;1;2;1;1;1;2;1;1;2;2;2;2;2;2;2;;;;
79;3;1;0;;5;1;1;;0;1;1;1;0;0;1;2;0;0;;0;0;1;1;5;4;1;2;1;3;1;2;1;1;1;2;1;2;2;2;1;;;;
80;3;1;0;;5;1;1;;0;1;1;1;0;0;1;2;0;0;;0;1;0;1;2;2;1;2;1;2;1;2;1;1;2;2;1;2;1;2;1;;;;
81;3;1;0;;5;1;1;;0;1;1;1;0;0;1;2;1;1;0;0;1;0;1;2;2;1;2;1;1;1;1;2;1;1;2;2;2;1;2;1;;;;
82;2;1;0;;5;1;1;;0;1;1;1;0;0;0;2;1;1;0;0;0;1;1;2;4;1;2;1;3;1;1;2;1;1;2;1;2;1;2;1;;;;
83;3;1;0;;5;1;1;;0;1;1;1;0;0;1;2;0;1;0;0;0;1;1;5;2;1;2;1;1;1;1;2;1;1;1;1;2;2;2;2;;;;
84;3;1;0;;5;1;1;;0;1;0;0;0;0;1;2;0;1;0;0;0;1;1;2;2;1;2;1;1;1;1;1;1;1;1;1;2;1;2;1;;;;
85;2;2;1;2;4;1;1;;1;1;0;0;0;0;0;2;1;1;0;0;1;0;1;4;4;1;2;1;3;1;1;1;1;1;1;1;2;1;1;1;;;;
86;2;1;0;;5;1;1;;0;1;0;0;0;0;0;2;1;1;0;0;1;0;1;2;4;1;2;1;3;1;1;2;1;1;2;1;2;1;1;2;;;;
87;3;1;1;2;4;0;1;;1;1;0;0;0;0;1;2;0;0;;0;0;0;3;2;1;1;2;1;6;1;2;2;1;1;2;1;2;2;2;1;;;;
88;2;2;1;2;4;1;1;;1;1;0;0;0;0;0;2;0;1;0;0;1;0;1;2;2;1;1;1;1;1;2;2;1;1;2;1;2;1;2;1;;;;
89;2;1;1;2;4;1;1;;1;1;0;0;0;0;0;2;0;1;0;0;1;0;1;2;2;1;1;1;1;1;2;2;1;1;2;1;2;1;2;2;;;;
90;3;1;0;;5;1;1;;0;1;0;0;0;0;1;2;0;1;0;0;1;0;1;2;1;1;1;1;3;1;1;2;1;1;2;1;2;1;2;2;;;;
91;3;1;0;;5;1;1;;0;1;0;0;0;0;1;2;0;1;0;0;1;0;1;4;2;3;1;1;1;1;1;2;1;1;2;1;2;1;2;1;;;;
92;2;1;0;;5;1;1;;0;1;0;0;0;0;0;2;0;1;0;0;0;1;1;2;4;1;2;1;1;1;1;2;1;1;2;1;2;1;2;1;;;;
93;3;1;0;;5;1;1;;1;1;0;0;1;0;1;2;1;1;0;0;0;1;1;5;3;1;2;1;3;1;1;2;2;2;2;2;2;2;2;2;;;;
94;3;1;0;;5;1;1;;0;1;0;0;0;0;1;2;1;1;0;0;1;0;1;2;4;1;2;2;1;1;1;2;1;1;2;1;2;1;2;2;;;;
95;3;1;0;;5;1;1;;0;1;0;0;0;0;1;2;1;1;0;0;1;0;1;2;2;1;2;1;1;1;1;2;1;1;2;1;2;1;1;1;;;;
96;3;1;0;;6;0;1;;0;1;0;0;0;0;1;2;1;1;0;0;1;0;1;2;4;1;2;1;1;1;1;2;1;1;2;1;2;1;2;2;;;;
97;3;1;0;;5;1;1;;0;1;1;1;0;0;1;2;1;1;0;0;1;0;1;2;1;1;1;1;1;1;1;2;1;1;2;1;2;1;2;1;;;;
98;3;1;0;;5;1;1;;0;1;1;1;0;0;1;2;1;1;0;0;0;1;1;2;2;1;2;1;3;1;1;2;1;1;2;1;2;2;2;2;;;;
99;2;1;0;;5;0;1;;0;1;1;1;0;0;0;2;0;1;0;0;0;1;1;2;4;1;2;1;3;1;1;1;1;1;2;1;2;2;2;2;;;;
100;3;1;0;;5;1;1;;0;1;0;0;0;0;1;2;0;1;0;0;0;1;1;2;1;1;2;1;3;1;1;1;1;1;2;1;2;2;2;1;;;;
101;3;1;0;;5;1;1;;1;1;0;0;0;0;1;2;1;1;0;0;0;1;1;5;4;1;2;1;1;1;2;2;1;2;2;2;2;2;2;2;;;;
102;3;1;0;;5;1;1;;0;1;1;1;0;0;1;2;1;1;0;0;0;1;1;2;4;1;2;1;3;1;1;1;1;1;2;2;1;1;2;2;;;;
103;2;1;0;;5;1;1;;0;1;1;1;0;0;0;2;1;1;0;0;1;0;1;2;4;1;2;1;1;1;1;2;1;1;2;1;2;2;2;2;;;;
104;3;1;0;;5;1;1;;0;1;0;0;0;0;1;2;0;1;0;0;0;1;1;2;4;1;2;1;1;1;1;1;2;1;2;1;2;2;2;1;;;;
105;3;1;0;;5;1;1;;0;1;0;0;0;0;1;2;1;1;0;0;0;1;1;2;2;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;;;;
106;2;1;0;;5;0;1;;0;1;0;0;0;0;0;2;1;1;0;0;1;0;1;2;4;1;2;1;1;1;1;2;1;2;2;1;2;1;2;2;;;;
107;3;1;0;;5;1;1;;0;1;0;0;0;0;1;2;1;1;0;0;0;1;1;4;4;1;2;1;1;1;1;2;1;1;2;1;2;2;2;2;;;;
108;1;1;1;2;4;1;1;;0;1;1;1;0;1;0;2;0;1;1;1;0;0;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;;;;
109;1;1;0;;5;1;1;;0;0;1;1;0;1;0;2;1;1;1;0;0;1;1;2;2;1;2;1;1;1;1;2;1;1;2;2;2;2;2;2;;;;
110;3;1;0;;5;1;1;;0;1;0;0;0;0;1;2;1;1;0;1;0;0;1;2;1;1;2;1;1;1;1;2;1;1;2;1;2;1;2;1;;;;
111;3;1;0;;5;1;1;;0;1;1;1;0;0;1;2;0;1;0;0;0;1;1;2;2;3;1;1;1;1;2;2;1;1;2;1;2;2;2;1;;;;
112;3;1;0;;5;1;1;;0;1;0;0;0;0;1;2;0;1;0;1;0;0;1;2;1;3;2;1;1;1;1;2;1;1;2;1;2;1;2;1;;;;
113;3;1;0;;5;1;1;;0;1;1;1;0;0;1;2;0;1;0;1;0;0;1;2;1;3;2;1;1;1;1;2;1;1;2;1;2;1;2;1;;;;
114;3;1;0;;6;0;1;;1;1;0;0;0;0;1;2;0;1;0;1;0;0;1;5;2;4;2;1;3;2;2;2;2;2;2;2;2;2;2;2;;;;
115;3;1;0;;5;1;1;;0;1;1;0;0;0;1;2;1;1;0;0;0;1;1;2;1;1;2;1;3;1;2;2;1;1;2;1;2;2;2;1;;;;
116;2;1;0;;5;1;1;;0;1;1;0;0;0;0;2;0;1;0;1;0;0;1;4;1;1;2;1;1;1;1;1;1;1;2;1;2;1;2;2;;;;
117;2;1;1;2;4;0;1;;1;1;1;0;1;0;0;2;1;1;0;0;0;1;1;2;1;1;2;1;3;1;1;1;1;1;2;1;2;2;2;1;;;;
118;2;1;0;;5;1;1;;0;1;0;0;0;0;0;2;0;1;0;0;1;0;1;2;4;1;2;1;3;1;1;2;1;1;2;1;2;2;2;2;;;;
119;3;1;0;;6;0;1;;1;1;0;0;1;0;1;2;0;0;;0;0;1;1;5;1;1;2;1;3;1;1;2;1;1;2;1;2;2;2;2;;;;
120;2;1;0;;5;1;1;;0;1;0;0;0;0;0;2;0;1;0;0;0;1;1;2;2;1;2;1;3;2;1;2;1;1;2;2;2;1;2;1;;;;
121;3;1;0;;5;1;1;;0;1;0;0;0;0;1;2;0;1;0;0;1;0;1;2;2;1;2;1;1;1;1;1;1;1;2;1;2;1;2;2;;;;
122;3;1;1;2;4;0;0;3;1;1;0;0;1;0;1;2;1;1;0;0;1;0;1;5;2;1;2;1;3;1;1;2;1;2;2;1;2;2;2;2;;;;
123;3;1;0;;6;0;1;;1;1;0;0;0;0;1;2;1;1;0;0;1;0;1;2;4;1;1;1;1;1;1;2;1;1;2;1;1;1;2;2;;;;
124;3;1;0;;5;1;1;;0;1;0;0;0;0;1;2;0;1;0;0;1;0;1;2;4;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;;;;
125;3;1;0;;5;1;1;;1;1;0;0;0;0;1;2;0;1;0;0;0;1;1;5;4;1;2;1;1;1;1;2;1;2;2;2;2;2;2;2;;;;
126;2;1;0;;5;0;1;;0;1;0;0;0;0;0;2;0;1;0;0;1;0;1;2;4;1;2;1;1;1;1;2;1;1;2;2;2;2;2;2;;;;
127;3;1;0;;3;0;0;1;0;1;0;0;1;0;1;2;1;1;0;1;0;0;1;2;4;1;2;1;3;1;1;2;1;1;2;2;2;2;2;2;;;;
128;3;1;0;;3;0;0;1;0;1;0;0;1;0;1;2;1;1;0;1;0;0;1;2;4;1;2;1;3;1;1;2;1;1;2;2;2;2;2;2;;;;
129;3;1;0;;5;1;1;;0;1;0;0;0;0;1;2;0;1;0;0;1;0;1;2;4;1;2;1;3;1;1;1;1;1;2;1;2;2;2;2;;;;
130;2;1;0;;5;1;1;;0;1;0;0;0;0;0;2;0;0;;0;1;0;1;2;4;1;2;1;3;1;1;2;1;1;2;1;2;2;2;1;;;;
131;2;1;0;;5;1;1;;0;1;1;0;0;0;0;2;0;0;;0;1;0;1;2;1;1;2;1;3;1;2;2;1;1;2;1;2;2;2;2;;;;
132;2;1;0;;5;1;1;1;0;1;1;0;0;0;0;2;1;1;0;1;0;0;1;2;1;1;1;1;3;1;1;2;1;2;2;1;2;2;2;2;;;;
133;2;1;0;;5;0;1;;0;1;0;0;0;0;0;2;1;1;0;0;0;1;1;2;2;1;2;1;3;1;1;1;1;2;2;2;2;1;2;2;;;;
134;3;1;0;;5;1;1;;1;0;0;0;0;0;1;2;0;0;;0;1;0;1;5;3;1;2;1;3;1;1;2;1;2;2;2;2;2;2;2;;;;
135;1;1;0;;5;1;1;;1;1;1;0;0;1;0;2;0;1;1;0;1;0;1;5;3;1;2;1;3;1;1;2;1;1;2;2;2;2;2;2;;;;
136;1;1;0;;5;0;1;;0;1;0;0;0;1;0;2;0;1;1;0;1;0;1;2;2;1;2;1;3;1;1;2;1;1;2;1;2;2;2;2;;;;
137;2;1;0;;5;1;1;;0;1;1;0;0;0;0;2;0;1;0;0;1;0;1;5;1;1;2;1;3;1;2;2;1;1;2;1;2;1;2;2;;;;
138;2;1;0;;5;1;1;;0;1;1;1;0;0;0;2;0;1;0;0;1;0;1;2;3;1;2;1;3;1;1;2;1;1;2;1;2;1;2;2;;;;
139;2;1;0;;5;1;1;;0;1;1;1;0;0;0;2;1;1;0;0;1;0;1;2;1;1;2;1;6;1;1;2;1;2;2;2;2;2;2;1;;;;
140;3;2;0;;5;0;1;;0;1;0;0;0;0;1;2;1;1;0;0;0;1;1;2;1;1;2;1;1;1;1;2;1;1;2;2;2;2;2;2;;;;
141;2;2;0;;5;0;1;;0;1;1;1;0;0;0;2;1;1;0;0;0;1;1;2;4;1;2;1;1;1;2;2;1;2;2;2;2;2;2;2;;;;
142;2;2;0;;5;0;1;;1;1;1;1;0;0;0;2;0;1;0;0;1;0;1;2;3;1;2;1;1;1;2;2;1;1;2;2;2;2;2;2;;;;
143;2;2;0;;5;1;1;1;0;1;1;1;0;0;0;2;0;0;;0;1;0;1;5;1;1;2;1;1;1;1;2;1;1;2;1;2;1;2;2;;;;
144;3;2;0;;5;0;1;;1;1;0;0;0;0;1;2;1;1;0;0;0;1;1;2;1;1;2;1;1;1;1;2;1;1;2;2;2;2;2;2;;;;
145;2;2;0;;5;1;1;1;0;1;0;0;0;0;0;2;1;1;0;0;1;0;1;2;1;1;1;1;1;1;1;2;1;1;2;2;2;1;2;2;;;;
146;3;1;0;;5;1;1;;0;1;0;0;0;0;1;2;1;1;0;0;0;1;1;2;1;1;1;1;1;1;1;2;1;1;2;1;2;1;2;2;;;;
147;3;1;0;;5;1;1;;0;1;0;0;0;0;1;2;1;1;0;0;0;1;1;2;1;1;2;1;1;1;2;2;1;1;2;1;2;1;2;1;;;;
148;3;1;0;;5;1;1;;0;1;1;1;0;0;1;2;0;0;;0;1;0;1;2;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;2;;;;
149;3;1;1;2;4;0;1;;0;1;1;1;1;0;1;2;0;0;;0;0;1;1;2;4;1;2;1;1;1;2;1;1;1;2;1;2;1;2;1;;;;
150;3;1;0;;3;0;0;1;0;1;1;1;0;0;1;2;1;1;0;0;1;0;1;2;4;1;2;1;1;1;1;2;1;1;2;1;2;1;2;2;;;;
151;2;1;0;;5;1;1;;0;1;1;1;0;0;0;2;0;1;0;0;1;0;1;2;4;1;2;1;1;1;1;1;1;1;2;1;2;2;2;2;;;;
152;2;1;0;;5;1;1;;0;1;0;0;0;0;0;2;1;1;0;0;0;1;1;2;4;1;2;1;1;1;1;2;1;1;2;1;2;2;2;2;;;;
153;2;1;0;;3;0;0;1;1;1;0;0;0;0;0;2;0;0;;0;1;0;1;2;4;1;2;1;1;1;1;2;1;1;2;2;2;2;2;1;;;;
154;2;1;0;;5;1;1;;0;1;0;0;0;0;0;2;0;1;0;0;0;1;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;2;;;;
155;3;1;0;;5;1;1;;0;1;0;0;1;0;1;2;1;1;0;0;0;1;1;2;1;1;2;2;1;1;1;1;1;1;2;1;2;2;1;2;;;;
156;3;1;0;;5;1;1;;0;1;0;0;0;0;1;2;1;1;0;0;0;1;1;2;2;1;2;1;1;1;1;2;1;1;2;2;2;2;2;2;;;;
157;3;1;0;;3;0;0;1;0;1;0;0;1;0;1;2;1;1;0;1;0;0;1;1;1;1;1;2;1;1;1;2;1;1;2;1;2;1;2;2;;;;
158;3;1;0;;3;0;0;1;0;1;0;0;1;0;1;2;1;1;0;0;0;1;1;2;4;1;2;1;3;1;1;2;1;1;2;1;2;2;2;2;;;;
159;2;1;0;;3;1;0;1;0;1;0;0;1;0;0;2;1;1;0;0;1;0;1;2;1;1;2;1;3;1;1;1;1;1;2;1;2;2;2;2;;;;
160;3;1;0;;3;1;0;1;0;1;0;0;1;0;1;2;0;0;;0;0;0;2;2;1;1;2;1;1;1;1;1;1;2;2;2;2;2;2;1;;;;
161;2;1;0;;3;0;0;1;0;1;0;0;1;0;0;2;0;1;0;0;0;1;1;2;4;1;2;1;4;1;2;1;1;2;2;2;2;2;2;2;;;;
162;2;1;0;;3;0;0;1;0;1;0;0;1;0;0;2;0;0;;0;1;0;1;7;1;1;1;1;4;1;2;2;2;2;2;1;2;2;2;2;;;;
